x,y,,,,,,,,T,,,,ax,ay,az,g1,g2,g3,z
-7.200171,57.13464,,,,,,,,129.2,,,,12.41441,-31.98414,9.328289,0.0215716,0.06673881,0.2160889,3.13012
-7.40513,57.15711,,,,,,,,129.4,,,,37.46447,-13.65605,-0.4965574,0.09560748,0.008096009,-0.3060505,3.1383
-7.624425,57.17751,,,,,,,,129.6,,,,-13.86003,-9.006987,4.26551,-0.1417334,0.05555354,-0.134969,3.15481
-7.838601,57.19118,,,,,,,,129.8,,,,8.245631,-27.5271,1.75495,-0.04527374,-0.05044027,-0.6454437,3.16276
-8.05477,57.19789,,,,,,,,130,,,,7.702626,6.006094,20.71894,0.04910869,-0.1151551,0.5894641,3.16151
-8.2854,57.19692,,,,,,,,130.2,,,,9.990525,33.42353,1.00748,0.311004,-0.0128897,0.3620301,3.16677
-8.519256,57.19143,,,,,,,,130.4,,,,13.2136,19.59702,13.61056,0.05539375,0.1459412,-0.06631271,3.16815
-8.741533,57.17713,,,,,,,,130.6,,,,2.995625,-12.65958,-0.5746084,5.33E-05,-0.3375823,-0.3506318,3.17068
-8.955242,57.1676,,,,,,,,130.8,,,,-27.71624,-14.36569,6.774633,0.09470201,0.0376571,-0.4968926,3.16827
-9.162847,57.16241,,,,,,,,131,,,,7.729441,10.50671,19.92407,0.1133974,-0.2269546,0.1251686,3.17021
-9.36166,57.15275,,,,,,,,131.2,,,,-20.72565,34.13509,10.83664,-0.11393,0.3430152,0.2854376,3.16778
-9.568787,57.13784,,,,,,,,131.4,,,,52.38322,-40.7632,7.982748,0.1204281,-0.1954228,-0.2320146,3.17195
-9.766346,57.13129,,,,,,,,131.6,,,,-77.1091,-4.214274,17.00602,0.05342301,-0.1212804,0.3330549,3.17235
-9.95089,57.13036,,,,,,,,131.8,,,,53.74265,1.395341,-3.396894,-0.01576591,-0.08239821,-0.199311,3.17007
-10.12441,57.13141,,,,,,,,132,,,,-4.341166,28.15055,7.406224,0.001864213,-0.2180064,-0.4014449,3.17209
-10.3036,57.13602,,,,,,,,132.2,,,,-4.564306,-5.934268,15.70117,-0.1661813,-0.2343582,-0.3459446,3.16556
-10.48014,57.14396,,,,,,,,132.4,,,,-43.70089,21.31318,15.25346,-0.01544633,0.08820389,0.04522048,3.16335
-10.66209,57.15458,,,,,,,,132.6,,,,51.16409,-16.11729,-1.217691,0.09044095,-0.3491404,-0.08937569,3.15679
-10.84186,57.16372,,,,,,,,132.8,,,,-53.56116,1.559583,18.47414,0.1283644,-0.006764429,0.348448,3.14859
-11.02604,57.1802,,,,,,,,133,,,,14.65922,11.24461,16.26621,0.1585114,0.284106,0.3195793,3.1434
-11.22465,57.19971,,,,,,,,133.2,,,,51.45523,8.330864,7.159142,-0.07041398,0.08245147,-0.06854977,3.14496
-11.4195,57.21871,,,,,,,,133.4,,,,-26.95823,-23.26398,24.37441,-0.05635249,0.1209608,0.7012636,3.14708
-11.61357,57.24383,,,,,,,,133.6,,,,22.38531,-16.29446,-0.06368577,0.07254451,-0.1724131,-0.2524144,3.15472
-11.81171,57.27057,,,,,,,,133.8,,,,-70.53941,-25.71995,8.187691,-0.0958738,-0.02806972,-0.2218946,3.15857
-12.00179,57.28899,,,,,,,,134,,,,15.57572,18.38316,5.085763,-0.1065264,0.2532666,0.3850931,3.16029
-12.20011,57.31546,,,,,,,,134.2,,,,60.71504,-29.37925,6.531382,0.1816808,0.2878345,0.2857572,3.16466
-12.4017,57.35046,,,,,,,,134.4,,,,43.88284,-28.40768,-2.588611,-0.2726544,0.2104962,0.3609649,3.16442
-12.59821,57.37992,,,,,,,,134.6,,,,86.0816,-4.303338,5.335239,0.1166465,0.2100169,-0.3360909,3.15855
-12.77859,57.40746,,,,,,,,134.8,,,,21.51142,-1.16454,8.974905,0.03914847,0.3225621,0.2432531,3.16141
-12.96855,57.42352,,,,,,,,135,,,,66.86623,-19.88193,11.09808,-0.0521447,-0.05219796,0.4898618,3.16083
-13.15877,57.42839,,,,,,,,135.2,,,,-3.372473,13.77145,17.20952,-0.07408914,0.03435478,-0.1553688,3.16002
-13.34615,57.43367,,,,,,,,135.4,,,,-17.09604,-43.3997,5.424304,-0.1129713,-0.2273807,-0.2234925,3.16237
-13.5377,57.44264,,,,,,,,135.6,,,,-36.38181,6.158366,13.85094,0.04980111,-0.1012534,-0.000319579,3.16711
-13.72565,57.45627,,,,,,,,135.8,,,,-57.69739,4.282748,6.496427,0.01848234,0.03275688,0.1316667,3.16465
-13.92018,57.4758,,,,,,,,136,,,,34.85287,-5.364449,11.88099,-0.1237305,-0.0406931,-0.2109756,3.15925
-14.07516,57.51339,,,,,,,,136.2,,,,11.55538,2.170105,15.69304,0.1781122,-0.005592638,0.6457101,3.15661
-14.17662,57.61395,,,,,,,,136.4,,,,9.207142,16.53053,6.333621,0.3719904,-0.5622998,0.5938849,3.15599
-14.25079,57.74553,,,,,,,,136.6,,,,-25.80087,-19.44714,7.073908,-0.05566007,-0.2094842,0.3459446,3.16307
-14.28668,57.90644,,,,,,,,136.8,,,,-49.80323,-27.34801,12.07971,0.1707086,0.2420813,1.048859,3.16117
-14.31643,58.0631,,,,,,,,137,,,,-17.72954,3.566882,19.74881,-0.06913567,0.4809669,0.5488243,3.16289
-14.32212,58.22492,,,,,,,,137.2,,,,-12.68352,-36.37846,4.282269,0.3501524,-0.2965696,0.7185741,3.16106
-14.32225,58.41348,,,,,,,,137.4,,,,-61.9514,4.312915,15.2865,-0.1291633,0.137792,0.9040899,3.16347
-14.34072,58.59715,,,,,,,,137.6,,,,36.91715,-20.61695,3.252284,0.1025317,0.2417618,1.32146,3.16405
-14.37396,58.78933,,,,,,,,137.8,,,,-24.09142,11.51946,10.56034,-0.06269081,-0.100774,0.6164685,3.15865
-14.4018,58.97907,,,,,,,,138,,,,23.92238,9.829156,11.42417,0.07547399,-0.02146508,-0.2087386,3.14632
-14.41693,59.18148,,,,,,,,138.2,,,,-24.96865,4.962701,10.88021,-0.268713,0.08080031,0.3062102,3.13767
-14.42588,59.38543,,,,,,,,138.4,,,,33.91243,-2.70449,14.38484,0.07078682,-0.1625594,-0.2886867,3.13304
-14.42572,59.59372,,,,,,,,138.6,,,,-8.134061,-24.46922,4.736689,0.08543421,0.03456783,-0.01278317,3.12962
-14.43275,59.79926,,,,,,,,138.8,,,,-40.50319,22.75593,11.91068,0.0773382,-0.08932243,-0.04362258,3.12149
-14.43154,60.0049,,,,,,,,139,,,,-10.20457,34.93811,19.73493,0.05278385,-0.01155812,0.1117995,3.1111
-14.43089,60.21421,,,,,,,,139.2,,,,-5.181053,8.711542,1.855028,0.07494135,0.2860768,0.01810949,3.10295
-14.43299,60.41985,,,,,,,,139.4,,,,3.541024,-9.935458,14.32738,-0.01874865,-0.1243164,-0.3062635,3.0933
-14.42819,60.63234,,,,,,,,139.6,,,,-19.19049,21.49179,21.34575,0.05928197,0.1571265,0.04356932,3.08553
-14.42463,60.83472,,,,,,,,139.8,,,,38.08313,3.000892,0.8403648,0.07195862,-0.1163269,-0.5407282,3.08307
-14.41752,61.05364,,,,,,,,140,,,,17.95077,-2.958755,11.08467,-0.08857674,-0.03818973,0.04037352,3.08608
-14.43404,61.26354,,,,,,,,140.2,,,,-32.13402,20.24729,20.7448,-0.1087102,0.1515871,-0.3614442,3.08658
-14.44034,61.48231,,,,,,,,140.4,,,,7.76679,23.36214,2.633622,0.1953695,0.07494135,-0.2304167,3.09385
-14.4538,61.68504,,,,,,,,140.6,,,,-12.23485,46.53945,11.0253,0.3597398,0.04783037,0.07494135,3.09672
-14.47655,61.8716,,,,,,,,140.8,,,,-43.46194,24.27816,0.1719037,-0.01214401,0.002769687,0.1803493,3.10029
-14.49861,62.05864,,,,,,,,141,,,,65.04567,-18.03887,17.69794,-0.02146508,0.01150486,0.3642139,3.1081
-14.52733,62.23671,,,,,,,,141.2,,,,-1.858858,5.255752,11.13064,0.07803062,-0.1469,-0.3114301,3.10885
-14.55169,62.43761,,,,,,,,141.4,,,,6.479668,-6.691315,6.456204,0.03355583,-0.07201187,-0.2247175,3.11708
-14.58651,62.64744,,,,,,,,141.6,,,,-26.66422,-39.54551,6.728664,0.1172324,0.3251187,0.6376673,3.12482
-14.61719,62.8454,,,,,,,,141.8,,,,15.22952,-2.896984,1.006522,0.07094661,-0.2517753,-0.2052232,3.12141
-14.64948,63.05307,,,,,,,,142,,,,-34.42383,-12.36222,4.008372,0.01097222,-0.0489489,-0.3683152,3.12222
-14.67218,63.25745,,,,,,,,142.2,,,,16.68088,16.74409,11.70477,-0.02087918,0.3017894,-0.116753,3.12184
-14.68495,63.47714,,,,,,,,142.4,,,,6.19763,-48.53861,13.48702,0.1556884,-0.1715076,0.4418717,3.12899
-14.70584,63.68821,,,,,,,,142.6,,,,-9.446563,-23.97937,8.240363,-0.08623315,-0.02966761,-0.03307646,3.13005
-14.7273,63.90605,,,,,,,,142.8,,,,11.77516,39.83664,3.656904,-0.090654,0.04032026,-0.2125735,3.12871
-14.76083,64.12631,,,,,,,,143,,,,39.8534,-1.982399,22.32258,-0.1999501,0.03121225,-0.2522546,3.12941
-14.79535,64.34695,,,,,,,,143.2,,,,11.74308,16.667,8.917444,0.001438107,-0.02790993,0.04687164,3.13074
-14.84163,64.54597,,,,,,,,143.4,,,,-11.22593,-38.7899,14.58165,0.03227751,0.1963815,0.2454902,3.12441
-14.87285,64.74113,,,,,,,,143.6,,,,-8.347624,-43.60895,4.292804,0.1406682,0.1013066,0.1906291,3.12012
-14.90885,64.92637,,,,,,,,143.8,,,,44.49001,-1.795651,17.9522,0.04058658,0.1948901,0.5140433,3.10755
-14.94402,65.09747,,,,,,,,144,,,,-17.87511,-13.99746,12.78073,0.0102798,-0.2801113,-0.2072472,3.09312
-14.95209,65.27644,,,,,,,,144.2,,,,-51.81052,19.81346,17.55572,-0.03036004,0.003781689,0.4249873,3.08452
-14.95586,65.46508,,,,,,,,144.4,,,,9.262209,8.205408,17.95555,-0.09917612,0.1777926,-0.2487925,3.07886
-14.94494,65.66454,,,,,,,,144.6,,,,-13.65748,15.61259,9.715671,0.2051699,0.00149137,0.1887649,3.08627
-14.96227,65.84521,,,,,,,,144.8,,,,-18.98841,-8.679461,4.240131,0.1166997,-0.1279915,-0.2024535,3.08662
-14.95643,66.0437,,,,,,,,145,,,,10.83759,-21.53584,-0.1637634,0.01166465,0.1197357,0.04974785,3.09626
-14.96725,66.23781,,,,,,,,145.2,,,,17.14009,-28.71222,10.91325,0.04948153,-0.09337043,-0.5420598,3.10534
-14.97508,66.4367,,,,,,,,145.4,,,,-35.02573,-22.17127,10.26729,-0.0215716,0.1877529,0.1573396,3.10771
-14.97797,66.64024,,,,,,,,145.6,,,,-1.217212,7.322427,15.3454,0.01581918,0.03190467,-0.1390703,3.11127
-14.9915,66.85658,,,,,,,,145.8,,,,41.42496,-19.48354,18.2577,0.0984837,0.1875931,0.02652508,3.10916
-15.00622,67.05366,,,,,,,,146,,,,0.9969456,31.72222,6.878541,0.03126551,-0.02860235,-0.2245045,3.10715
-15.01826,67.24207,,,,,,,,146.2,,,,12.06343,31.67912,10.60583,0.1791242,0.0123038,0.1342233,3.10678
-15.03291,67.44417,,,,,,,,146.4,,,,-40.50415,28.99043,4.972278,0.02812298,-0.1358745,-0.1182976,3.11059
-15.04227,67.65078,,,,,,,,146.6,,,,-62.08452,16.10053,19.36718,0.175236,0.2505502,0.008628642,3.11187
-15.05401,67.84518,,,,,,,,146.8,,,,30.3805,27.30252,9.386229,-0.03813647,0.1134507,0.1017328,3.10435
-15.06368,68.03698,,,,,,,,147,,,,-18.77389,-23.77442,14.4672,-0.09917612,0.09534117,0.4891162,3.10095
-15.06682,68.23372,,,,,,,,147.2,,,,24.73115,19.68465,0.5798756,-0.1021056,0.2534797,0.3724697,3.10081
-15.07386,68.4361,,,,,,,,147.4,,,,32.17041,-33.96941,4.819049,-0.05470133,0.1609615,0.1089233,3.09093
-15.07309,68.63642,,,,,,,,147.6,,,,8.627746,-29.32131,8.219773,0.2888465,0.08777779,0.4699947,3.08954
-15.08284,68.8307,,,,,,,,147.8,,,,2.722207,9.22438,1.743937,0.09145295,0.1421063,-0.2368615,3.08749
-15.0816,69.01856,,,,,,,,148,,,,-9.399158,-7.731356,3.730645,0.06013418,-0.09118664,0.05502091,3.08696
-15.08189,69.19433,,,,,,,,148.2,,,,35.74017,-11.72345,2.045606,0.01992045,0.187167,0.4406999,3.08269
-15.09707,69.3699,,,,,,,,148.4,,,,9.491095,-6.562028,12.28465,-0.1080711,0.07563377,0.1014664,3.07967
-15.10455,69.55732,,,,,,,,148.6,,,,-3.053086,10.74518,17.48198,-0.1883388,0.008522116,-0.2388856,3.07557
-15.11496,69.74885,,,,,,,,148.8,,,,1.868914,-24.59946,4.33159,0.09614012,-0.07344998,0.05219796,3.06908
-15.14157,69.94597,,,,,,,,149,,,,3.703351,19.48545,6.066907,0.0334493,-0.07579356,0.121813,3.06553
-15.17217,70.1472,,,,,,,,149.2,,,,-26.30653,24.07657,16.45679,-0.02050634,-0.1422661,-0.4389422,3.06306
-15.18275,70.3646,,,,,,,,149.4,,,,-23.11793,-9.273701,6.675992,0.06966829,-0.3810451,-0.3177151,3.06042
-15.23005,70.57495,,,,,,,,149.6,,,,-37.01963,-34.31131,16.05647,0.06796387,0.4205132,0.1780057,3.05911
-15.26635,70.77305,,,,,,,,149.8,,,,37.05027,-8.987354,0.8762778,0.2337723,-0.02556635,-0.04032026,3.05951
-15.29626,70.97099,,,,,,,,150,,,,1.16023,-3.679409,0.6603208,0.03046656,0.03286341,0.1164867,3.06567
-15.31973,71.16267,,,,,,,,150.2,,,,24.55924,22.50789,2.094448,-0.08351673,0.01475391,-0.09118664,3.07363
-15.3374,71.36118,,,,,,,,150.4,,,,-11.82017,4.96318,13.53059,0.08436894,-0.03328951,0.4721785,3.07897
-15.35131,71.5689,,,,,,,,150.6,,,,12.6093,15.31236,9.627564,-0.03840278,-0.2522546,-0.05763081,3.07562
-15.37833,71.76699,,,,,,,,150.8,,,,-21.04839,20.77305,22.23399,0.06141249,0.07621967,0.2702043,3.07813
-15.45804,71.93447,,,,,,,,151,,,,42.05655,4.279396,18.90222,0.1814678,0.8491223,-0.4973187,3.08322
-15.59192,72.06506,,,,,,,,151.2,,,,28.91765,-23.49813,2.237621,0.2238653,0.4384096,-1.294243,3.08412
-15.76536,72.16179,,,,,,,,151.4,,,,-41.57771,20.09118,18.60582,0.06668556,0.07962852,-0.9357815,3.08005
-15.94377,72.2337,,,,,,,,151.6,,,,-40.45243,-23.02456,14.51892,0.2712163,-0.6108759,-1.28146,3.07533
-16.12608,72.27608,,,,,,,,151.8,,,,-26.34436,-8.452011,4.630865,-0.03712447,-0.4964665,-0.6662697,3.06346
-16.32666,72.29634,,,,,,,,152,,,,-19.61139,34.03789,19.81824,0.2083657,0.5584649,-0.6090117,3.05433
-16.5337,72.32041,,,,,,,,152.2,,,,44.21851,-22.87229,4.722323,-0.07446198,-0.2862366,-0.4971589,3.05051
-16.73786,72.347,,,,,,,,152.4,,,,8.879136,-15.78497,-2.321418,0.07099988,-0.2832538,-0.4072506,3.04954
-16.92803,72.36233,,,,,,,,152.6,,,,-6.53234,22.12099,2.778711,0.1261806,0.2827744,-0.3761449,3.03743
-17.12767,72.37636,,,,,,,,152.8,,,,36.84437,-40.8039,12.31338,-0.04474111,0.01576591,-0.3579821,3.0363
-17.32619,72.3704,,,,,,,,153,,,,-20.91287,-19.86804,13.49324,0.07249124,-0.1426389,0.1869539,3.02242
-17.54768,72.35056,,,,,,,,153.2,,,,-20.77066,28.64662,10.37791,0.2734534,0.2993393,0.5384379,3.02105
-17.764,72.33714,,,,,,,,153.4,,,,19.82782,-28.21663,4.796065,0.1997371,-0.29625,-0.1484446,3.02619
-17.97085,72.32114,,,,,,,,153.6,,,,-84.74564,2.293166,16.74026,0.1103614,0.2329201,0.2794721,3.03048
-18.18278,72.30927,,,,,,,,153.8,,,,63.03263,-1.917277,8.455842,0.02913498,0.242827,0.1838114,3.03754
-18.39111,72.31268,,,,,,,,154,,,,85.1268,-5.241386,11.41938,-0.1037568,-0.09369001,0.05246427,3.04751
-18.59601,72.33137,,,,,,,,154.2,,,,-50.13842,7.439743,7.465121,0.08958874,-0.1119593,-0.406931,3.04914
-18.805,72.32955,,,,,,,,154.4,,,,-30.01036,11.7948,10.74661,0.03526025,-0.1525991,-0.1279383,3.06924
-19.01786,72.33849,,,,,,,,154.6,,,,-38.2852,19.57882,16.28632,-0.02625877,0.01917476,-0.2371811,3.08437
-19.21538,72.36222,,,,,,,,154.8,,,,27.23548,-22.40973,14.12818,0.1952097,-0.1451955,-0.2389388,3.09804
-19.41732,72.39651,,,,,,,,155,,,,27.86755,-8.884404,9.454224,-0.1363006,0.000745685,0.2779275,3.10972
-19.60167,72.4216,,,,,,,,155.2,,,,-21.22508,38.33069,7.93199,-0.1287905,-0.08655274,-0.4776646,3.11262
-19.79247,72.45102,,,,,,,,155.4,,,,-15.62791,33.77261,10.82945,0.06061355,0.04335626,0.3964914,3.10647
-19.97223,72.48984,,,,,,,,155.6,,,,-6.483019,12.95119,17.24017,-0.09752496,0.2638128,0.0648746,3.10292
-20.15394,72.52674,,,,,,,,155.8,,,,43.79665,-13.05846,15.65952,0.1644768,-0.1712945,0.4040548,3.09358
-20.33051,72.5622,,,,,,,,156,,,,-19.35664,19.09041,6.010883,0.2671683,0.2361159,0.06679208,3.08308
-20.5116,72.59602,,,,,,,,156.2,,,,59.64914,9.70322,5.045541,-0.03360909,-0.1759284,-0.2904976,3.07128
-20.69812,72.63085,,,,,,,,156.4,,,,-16.02918,-6.246951,15.78832,-0.1245827,0.1185107,0.01203749,3.06306
-20.8905,72.66183,,,,,,,,156.6,,,,-34.03645,-10.74278,12.02177,-0.01091896,-0.03680488,-0.04255731,3.05066
-21.08287,72.69069,,,,,,,,156.8,,,,1.535641,27.90059,8.711542,0.1195227,-0.1513208,0.2242382,3.04422
-21.28414,72.71233,,,,,,,,157,,,,-9.652943,18.81412,7.450277,0.0376571,0.1232511,0.3504187,3.04979
-21.49316,72.72586,,,,,,,,157.2,,,,-16.56357,-0.5157111,11.70717,-0.07099988,0.09986854,0.1941977,3.05832
-21.70319,72.74844,,,,,,,,157.4,,,,75.16022,-0.9859323,-0.1335965,-0.02705772,-0.09076053,-0.4340953,3.06604
-21.90625,72.77293,,,,,,,,157.6,,,,-31.80505,8.581298,22.38004,-0.1067395,0.2625344,0.1194694,3.06699
-22.10087,72.80161,,,,,,,,157.8,,,,29.23033,-32.82977,12.4623,-0.02801646,0.1194161,0.1534513,3.06843
-22.30403,72.82738,,,,,,,,158,,,,41.98568,21.64885,10.42244,-0.002183792,0.1546231,0.2073005,3.06757
-22.51108,72.85368,,,,,,,,158.2,,,,23.7433,-9.705136,11.66742,0.08005463,-0.06860303,-0.270151,3.06234
-22.89162,72.89416,,,,,,,,158.4,,,,-59.14875,-11.97245,12.53796,-0.004154531,0.1981924,0.2918292,3.05342
-23.08764,72.90988,,,,,,,,158.6,,,,52.62934,-4.973715,5.812164,0.2111354,0.04378237,0.5211806,3.05121
-23.28451,72.92418,,,,,,,,158.8,,,,21.50951,-10.22037,-1.991018,-0.1195759,-0.1889247,-0.2132127,3.05489
-23.47629,72.93334,,,,,,,,159,,,,16.33564,17.65676,-1.261266,0.07360977,-0.1046622,0.3523895,3.04773
-23.66139,72.94962,,,,,,,,159.2,,,,-24.44671,3.868072,5.172912,0.03771036,-0.1838114,0.246875,3.03654
-23.85997,72.97025,,,,,,,,159.4,,,,-12.8583,9.094136,23.12033,0.01182444,0.3896205,0.2201369,3.03248
-24.07422,72.9846,,,,,,,,159.6,,,,66.48411,19.9346,1.057758,0.04277037,-0.1212271,-0.2342516,3.03277
-24.27711,72.99606,,,,,,,,159.8,,,,-48.45098,-5.947676,3.419878,-0.01645834,-0.01054612,0.3979828,3.02454
-24.48229,73.00545,,,,,,,,160,,,,-9.751104,19.21969,16.9792,0.03573962,-0.07435546,-0.3840811,3.01899
-24.68773,73.01218,,,,,,,,160.2,,,,-35.50553,26.36447,12.36174,0.1471663,-0.06471481,-0.09081379,3.02057
-24.89623,73.0226,,,,,,,,160.4,,,,-42.76715,11.73638,18.37119,-0.187167,0.2348375,0.1202151,3.02314
-25.08999,73.03263,,,,,,,,160.6,,,,31.21704,5.586152,14.20719,-0.07265104,-0.1394964,-0.186155,3.02386
-25.28297,73.04298,,,,,,,,160.8,,,,-43.55676,9.479602,12.84058,0.08159926,0.1625594,0.4779842,3.02817
-25.48679,73.05553,,,,,,,,161,,,,-7.230489,-0.5798756,13.02542,0.01576591,0.04016047,-0.07515441,3.03571
-25.69068,73.07543,,,,,,,,161.2,,,,-43.66258,5.437711,13.38933,-0.1361941,0.1424259,0.0727043,3.04172
-25.89206,73.08933,,,,,,,,161.4,,,,44.28411,2.822764,11.53718,0.1536111,-0.04841627,-0.2870888,3.04415
-26.09023,73.10749,,,,,,,,161.6,,,,-25.57007,-15.42393,-1.134373,-0.01342233,0.07078682,0.3379019,3.04959
-26.29481,73.12744,,,,,,,,161.8,,,,-3.61716,-2.106419,17.81525,0.1151551,0.07989483,0.3023221,3.05671
-26.49598,73.14732,,,,,,,,162,,,,31.63028,31.82086,-0.1067814,-0.000745685,-0.1575526,-0.4092213,3.05963
-26.6885,73.16596,,,,,,,,162.2,,,,-0.85473,-5.34721,10.30895,0.1135572,0.0128897,0.4935903,3.06047
-26.89647,73.18901,,,,,,,,162.4,,,,23.96213,12.55663,-1.261744,-0.05028048,-0.1002946,0.05874933,3.06635
-27.09311,73.2216,,,,,,,,162.6,,,,-25.68212,7.871178,15.43494,-0.02199771,-0.1041296,0.06711166,3.07136
-27.29531,73.25196,,,,,,,,162.8,,,,-69.46537,24.07513,16.30212,0.06620619,-0.2168878,-0.3105246,3.06777
-27.49097,73.27758,,,,,,,,163,,,,-70.24061,13.58183,27.21202,0.118777,0.3093528,0.2075668,3.06165
-27.68204,73.29843,,,,,,,,163.2,,,,47.01207,4.2861,-1.765005,0.0159257,0.1315602,-0.02295645,3.05673
-27.87241,73.32406,,,,,,,,163.4,,,,54.24399,2.822764,3.543419,-0.02769688,0.1527057,-0.5451491,3.05256
-28.06678,73.33995,,,,,,,,163.6,,,,7.012138,7.384197,17.85739,0.04117247,-0.0990696,-0.3455185,3.04269
-28.2636,73.3539,,,,,,,,163.8,,,,1.339316,-24.97583,9.746316,-0.107645,0.01794971,-0.3457848,3.03875
-28.4643,73.37406,,,,,,,,164,,,,9.87704,-2.257732,7.549397,0.02844256,0.1465271,0.3483415,3.03615
-28.67797,73.38906,,,,,,,,164.2,,,,12.96939,12.78839,21.84422,0.1776861,0.133744,0.4048538,3.03632
-28.88785,73.40005,,,,,,,,164.4,,,,65.45269,-5.323268,-1.681208,0.001970739,-0.205596,-0.33934,3.03246
-29.09743,73.42567,,,,,,,,164.6,,,,-41.2497,25.06298,12.60164,0.05699165,-0.2462891,-0.2159291,3.0292
-29.29648,73.45426,,,,,,,,164.8,,,,-33.17598,-26.32568,6.746861,0.04101268,-0.007616641,0.1775796,3.02818
-29.497,73.48283,,,,,,,,165,,,,28.07489,17.84494,-0.2753332,0.06764429,0.2358495,-0.09736517,3.02836
-29.70112,73.51353,,,,,,,,165.2,,,,-37.24899,-29.32275,9.449914,-0.1508414,0.4185424,0.3091397,3.03213
-29.88927,73.56013,,,,,,,,165.4,,,,17.43122,-22.54237,6.498343,0.07968178,-0.1660747,-0.5278918,3.03395
-30.07482,73.61997,,,,,,,,165.6,,,,-18.96351,2.888365,18.68962,-0.07840347,0.1679389,0.2189118,3.0419
-30.26178,73.666,,,,,,,,165.8,,,,-0.3294421,7.705499,13.114,0.09193232,0.02221076,-0.5975068,3.05442
-30.45446,73.71535,,,,,,,,166,,,,-16.71057,1.785596,13.67041,-0.04719121,-0.1938249,-0.2487925,3.07058
-30.64849,73.76922,,,,,,,,166.2,,,,-66.77859,8.716809,17.09939,0.01422128,-0.1128115,-0.4473578,3.07858
-30.81824,73.83031,,,,,,,,166.4,,,,-28.04472,13.10921,11.9916,-0.0783502,0.04042679,0.2150236,3.09022
-30.94533,73.91961,,,,,,,,166.6,,,,-5.674258,7.872135,24.01049,0.08985505,-0.5217133,0.7131945,3.10323
-31.01465,74.05485,,,,,,,,166.8,,,,-10.77391,14.8316,18.70255,-0.1266599,-0.3733752,0.4133759,3.101
-31.05316,74.22107,,,,,,,,167,,,,20.21951,1.422156,26.02066,0.3053048,0.103597,1.267505,3.09664
-31.08764,74.38623,,,,,,,,167.2,,,,6.556282,-31.30706,-0.6684611,-0.06428871,0.4376106,0.5369998,3.1003
-31.10848,74.56182,,,,,,,,167.4,,,,-8.327034,-27.60419,7.146214,0.2723881,0.2565689,0.6088519,3.11311
-31.11626,74.75246,,,,,,,,167.6,,,,-34.06997,-3.400245,8.407958,-0.1610147,0.04985438,0.8218515,3.12239
-31.1237,74.95246,,,,,,,,167.8,,,,-2.692519,13.42142,22.02235,-0.1497229,0.428183,0.7900001,3.13279
-31.12435,75.16992,,,,,,,,168,,,,2.529714,-23.77059,-1.360385,0.1598962,0.1507882,0.8629175,3.14001
-31.12368,75.3901,,,,,,,,168.2,,,,-7.548918,23.46653,13.20306,-0.09693906,-0.1050351,0.4239753,3.13977
-31.13268,75.61353,,,,,,,,168.4,,,,29.23224,-8.192,3.55108,0.003355583,-0.02178466,-0.3089267,3.13369
-31.14733,75.83582,,,,,,,,168.6,,,,0.3366248,7.778761,8.078036,0.04207794,0.01848234,0.3136671,3.13506
-31.16361,76.06153,,,,,,,,168.8,,,,7.9612,-35.56539,3.096661,0.1855691,0.2516155,-0.2217881,3.13266
-31.1825,76.2865,,,,,,,,169,,,,-6.92451,-14.6324,3.881001,-0.1375256,-0.1110538,-0.3172357,3.11933
-31.19094,76.51691,,,,,,,,169.2,,,,-12.16111,-10.3238,21.01199,0.3439206,-0.1275654,0.2599245,3.1114
-31.19451,76.74122,,,,,,,,169.4,,,,-53.88438,0.372059,4.963659,-0.1778459,0.09028116,-0.1825863,3.09743
-31.20848,76.9585,,,,,,,,169.6,,,,-10.2989,23.90323,7.466079,0.003675162,0.03520699,0.1102549,3.08595
-31.22536,77.17102,,,,,,,,169.8,,,,-7.679163,-30.33549,2.735615,-0.04932174,-0.05502091,-0.29119,3.07673
-31.24361,77.38661,,,,,,,,170,,,,8.958145,-26.39081,5.102523,0.1043959,0.1301753,-0.1779524,3.06853
-31.26873,77.58846,,,,,,,,170.2,,,,-11.80198,-25.2933,8.34475,-0.04213121,-0.04990764,-0.2242382,3.06018
-31.30065,77.78405,,,,,,,,170.4,,,,-17.78652,-37.68234,7.191224,-0.06263755,-0.0320112,0.04213121,3.05207
-31.33065,77.97725,,,,,,,,170.6,,,,31.09158,-17.65676,8.690474,0.1037035,0.1310275,0.4225904,3.0508
-31.3585,78.16417,,,,,,,,170.8,,,,-15.03894,-5.170518,23.81465,-0.164104,0.004420848,0.2379268,3.03904
-31.37408,78.35507,,,,,,,,171,,,,40.46057,-42.61105,1.77554,-0.0247674,0.005645901,-0.1265534,3.03225
-31.37028,78.55573,,,,,,,,171.2,,,,-23.49382,-8.829816,19.43421,-0.05640575,0.121813,-0.3082343,3.02779
-31.37532,78.74761,,,,,,,,171.4,,,,3.162262,-7.020278,12.64857,0.05858954,0.2050101,0.1889779,3.02192
-31.37701,78.93329,,,,,,,,171.6,,,,39.53928,17.07545,8.270531,0.06253102,0.123038,0.07249124,3.01744
-31.3787,79.12852,,,,,,,,171.8,,,,-26.63358,3.8403,2.207933,0.01597897,0.2653041,-0.333481,3.02302
-31.39058,79.31399,,,,,,,,172,,,,10.37216,6.323087,14.65922,-0.1163269,0.09315737,0.2333994,3.02999
